0.2387053694920912,0.8719321572269901,0.44163546395921527
0.9303660094235603,0.5793937117123004,0.09002324454283805
0.06950487294643581,0.3044622150709909,0.582369545467659
0.4239328929941717,0.5197710765930148,0.7483191045255438
0.9374323510428437,0.9410477315833689,0.8657090916765482
0.7029159310409631,0.17014472333069253,0.6943385042980412
0.49120488854302835,0.10866344319555477,0.7333731477797942
0.12445050128050739,0.3002359700175111,0.9156767749072914
0.9194991478892068,0.8887923669301714,0.8131161723128981
0.05752968045483842,0.19428513838802908,0.12318008495990962
